D8m6580	D8m6581	D8m6582	D8m6583	D8m6584	D8m6585	D8m6586	D8m6587	D8m6588	D8m6589	D8m6590	D8m6591	D8m6592	D8m6593	D8m6594	D8m6595	D8m6596	D8m6597	D8m6598	D8m6599	D8m6600	D8m6601	D8m6602	D8m6603	D8m6604	D8m6605	D8m6606	D8m6607	D8m6608	D8m6609	D8m6610	D8m6611	D8m6612	D8m6613	D8m6614	D8m6615	D8m6616	D8m6617	D8m6618	D8m6619	D8m6620	D8m6621	D8m6622	D8m6623	D8m6624	D8m6625	D8m6626	D8m6627	D8m6628	D8m6629	D8m6630	D8m6631	D8m6632	D8m6633	D8m6634	D8m6635	D8m6636	D8m6637	D8m6638	D8m6639	D8m6640	D8m6641	D8m6642	D8m6643	D8m6644	D8m6645	D8m6646	D8m6647	D8m6648	D8m6649	D8m6650	D8m6651	D8m6652	D8m6653	D8m6654	D8m6655	D8m6656	D8m6657	D8m6658	D8m6659	D8m6660	D8m6661	D8m6662	D8m6663	D8m6664	D8m6665	D8m6666	D8m6667	D8m6668	D8m6669	D8m6670	D8m6671	D8m6672	D8m6673	D8m6674	D8m6675	D8m6676	D8m6677	D8m6678
D8m6628	0.44870284499	0.441250434734	0.498482826449	0.541071217068	0.516595267987	0.409182247047	0.403198794972	0.420869207639	0.444374046145	0.701004886469	0.651642000083	0.589231217089	0.563141354406	0.438181786923	0.446743496338	0.37788889589	0.408042850862	0.635509446083	0.641448200685	0.628359578943	0.68902646121	0.495343333027	0.473977377629	0.522506322052	0.524094381639	0.542836628306	0.584607642222	0.504070717907	0.513726593715	0.47332620113	0.646096322312	0.605579569386	0.541636461874	0.59159045275	0.451756264853	0.490746576604	0.555466342744	0.567789255561	0.444106383409	0.488265001441	0.393551159143	0.389330649706	0.609654164227	0.525712100311	0.622809901771	0.345048513665	0.546269636246	0.240398162577	0.0	0.563382350397	0.49344004846	0.513688039873	0.645053581474	0.648192557256	0.496194668261	0.477961871885	0.422955424537	0.410777554464	0.372538790787	0.383313845756	0.671219995302	0.663643771765	0.552495024053	0.544364534858	0.409174873055	0.637898315951	0.63333848039	0.403003674337	0.386311815504	0.64999745654	0.650936074455	0.544321342704	0.522317554788	0.517196966054	0.512394470251	0.478147849799	0.424649949	0.505656085773	0.482478259569	0.4032287884	0.384423983316	0.607140678837	0.600008406454	0.596517712948	0.583382349451	0.635312785747	0.618086109696	0.6641705358	0.658534677313	0.419367637709	0.364436012281	0.535642782035	0.508144629607	0.470078231085	0.492333818678	0.575873547272	0.593833678962	0.388486841888	0.38962112657
D8m6629	0.533724044128	0.505800174398	0.691330446231	0.55632112893	0.600702429593	0.556870384332	0.606981034187	0.487272955631	0.48817119354	0.400667788202	0.389530698754	0.401029400195	0.375157113075	0.476502121272	0.536028039395	0.635028214944	0.617380181575	0.350851296779	0.3467257798	0.331977769844	0.393983539827	0.477539682403	0.492385408312	0.357936970274	0.373455877239	0.523370463399	0.560816136013	0.566413241343	0.53216322663	0.520872432436	0.429898984543	0.47209852252	0.448943900642	0.43073173737	0.421599705637	0.399143905655	0.312241201418	0.310868396059	0.589163827391	0.644892609862	0.50411126829	0.457663440314	0.33006107433	0.386318160046	0.330170945119	0.53955094024	0.329660406433	0.52022576235	0.563382350397	0.0	0.447839655119	0.425198240427	0.337645335571	0.328034615396	0.478655377554	0.536949758579	0.622458527922	0.55904145566	0.508936533799	0.515500137996	0.360184283175	0.345788134095	0.436263955308	0.369807590185	0.513923067469	0.328296938602	0.317054118914	0.440202061653	0.488322485873	0.316953003322	0.318224666411	0.333634765251	0.384033233468	0.371441593404	0.358796598397	0.441000660499	0.354362020353	0.432474905072	0.481086171048	0.556233734403	0.525499290843	0.417976238746	0.416011195885	0.369995685689	0.367498667522	0.371037140133	0.357577564813	0.380663046697	0.36625101199	0.426359351075	0.446784006718	0.356163360568	0.484317475747	0.528833228739	0.57137969934	0.39421046189	0.393239184887	0.606058943415	0.592926661374
D8m6630	0.433466402432	0.495699347769	0.516963929311	0.430481913662	0.458245978838	0.513391001965	0.492022449269	0.534543651634	0.532824485746	0.606419344091	0.587083987009	0.518354060909	0.498544555696	0.415204700016	0.461249213033	0.522143013943	0.482470207702	0.565381444848	0.568267676147	0.531495764206	0.580926439403	0.461133014101	0.415770784795	0.399172870438	0.387807030084	0.484292515001	0.522143322859	0.485664567671	0.463391999891	0.424606356	0.510350913745	0.449156347454	0.450035372338	0.482031700344	0.410900948951	0.40666302607	0.483056366476	0.50547030429	0.417940607827	0.463805459444	0.399546721001	0.42766099933	0.567421478207	0.435881522551	0.555396571213	0.479684434587	0.540251445702	0.453061563712	0.49344004846	0.447839655119	0.0	0.240151615036	0.550616468892	0.560494690299	0.47066487379	0.439499518715	0.488603731813	0.459901320306	0.49666994616	0.49996039583	0.593500839099	0.577407632292	0.545917374327	0.514701263464	0.445472423426	0.556901845684	0.562682445485	0.374878521348	0.397618013268	0.558573533804	0.564531462958	0.428860772954	0.388174905265	0.385236975263	0.388883739629	0.389773454283	0.362137126407	0.418325904079	0.427313218752	0.403357246513	0.432144674019	0.523615778529	0.514935067832	0.495744954932	0.465393356941	0.551566080108	0.53755502104	0.584275394165	0.586677966581	0.421827512277	0.43775487665	0.535613342383	0.496152572507	0.370675428787	0.405934934237	0.498599551618	0.491156996322	0.465451236111	0.452264662131
D8m6631	0.439714046912	0.51844958436	0.528494683222	0.424758616224	0.451999223157	0.533085765741	0.512724669523	0.533711527385	0.531293138921	0.578340994123	0.589514264776	0.51762313295	0.50157154329	0.446362437507	0.489027223143	0.555424964816	0.497439829177	0.547779056561	0.549291492899	0.51982377901	0.559083497444	0.469411646425	0.427101124645	0.37019406898	0.372168715889	0.507924145494	0.533104951741	0.503198371208	0.485133407023	0.449268189338	0.484462546659	0.411859612495	0.458211715192	0.471760986148	0.435818992612	0.429939407881	0.473978495338	0.495642501174	0.425660935102	0.473486959896	0.430268137931	0.454368294071	0.56797451913	0.435049292214	0.542728168212	0.51732851366	0.536163189998	0.470995674398	0.513688039873	0.425198240427	0.240151615036	0.0	0.516957690006	0.528837439554	0.470115990419	0.447624599666	0.511145638603	0.473645527466	0.499538771	0.505286548724	0.565858550657	0.551583928881	0.538563127458	0.52370964692	0.470390155833	0.52459849244	0.541912495728	0.390774584407	0.416525943884	0.532810027184	0.534626528763	0.418355915963	0.386096631318	0.358136859866	0.356298812625	0.378825281538	0.350172353943	0.41846120256	0.429340012668	0.416214567323	0.454299721838	0.518360861387	0.508883262892	0.486657395502	0.462562049688	0.51978558116	0.507621565535	0.555201975406	0.560489682764	0.444415422623	0.469779090667	0.522253616036	0.491811580601	0.364149498432	0.407917317984	0.484405240473	0.469204093147	0.48608227877	0.478420056233
D8m6632	0.579543491072	0.540498988706	0.738112306032	0.615773820999	0.643293365683	0.642095653469	0.675331228791	0.572871706428	0.571351517271	0.304737623518	0.38825393325	0.439426567379	0.415504898383	0.581956024438	0.625207773727	0.708121515036	0.691382434071	0.311046121019	0.331969900347	0.314390882808	0.310795499825	0.565729412967	0.588010946757	0.447996434188	0.453555254989	0.571664825347	0.599840982158	0.619017961705	0.585436434753	0.576317331129	0.389231186248	0.494212714525	0.471015797126	0.429687452979	0.498726247937	0.462822216072	0.41034350158	0.399418705694	0.649993133674	0.696377178663	0.599061790386	0.572616148714	0.394583641831	0.452567574165	0.344529299107	0.628914249167	0.401507597195	0.59382602487	0.645053581474	0.337645335571	0.550616468892	0.516957690006	0.0	0.186643070691	0.474121966665	0.572071649381	0.682060218457	0.623900663087	0.591246859006	0.591183749446	0.262807014553	0.240538054044	0.47072647415	0.436422317192	0.602929965267	0.294251932124	0.278915677738	0.51760078749	0.563198291332	0.288820438404	0.285432450095	0.389684525839	0.443083448659	0.444221835543	0.432993234108	0.513544102095	0.455758929193	0.483655209577	0.552847834604	0.604448146407	0.577160705877	0.401032318475	0.404688936907	0.374030236678	0.378411647627	0.294280162286	0.288198257796	0.275972048421	0.29310792232	0.513311250754	0.560957153563	0.389449329084	0.497130286331	0.585891666457	0.621969786416	0.403875142628	0.405128171239	0.68411385587	0.669086646168
D8m6633	0.600198767781	0.549260588973	0.747669981686	0.632736083396	0.66159867914	0.647073076519	0.681167662921	0.568882021646	0.567461651563	0.312028752736	0.383811632658	0.453543197919	0.430536042719	0.583480806114	0.630274256642	0.714302655814	0.69988690008	0.309937786221	0.321409763579	0.32649607702	0.322194756328	0.562484885785	0.589526311748	0.465119963283	0.469060802218	0.581088793942	0.604704291926	0.617187002826	0.593072646065	0.586105683752	0.416362351904	0.50917558921	0.490360983268	0.452787256674	0.501962125494	0.475696330942	0.406046503828	0.390950150679	0.666831364402	0.708019861718	0.589768154964	0.562593882144	0.374047437924	0.464915377113	0.344301304707	0.629807544408	0.39621894952	0.595678858936	0.648192557256	0.328034615396	0.560494690299	0.528837439554	0.186643070691	0.0	0.457713378752	0.58669233885	0.691721024377	0.633231774854	0.591802289523	0.594934995837	0.266693522302	0.250466437215	0.480937223499	0.445011095804	0.613263873612	0.248361323958	0.253732858	0.518996731026	0.567923295951	0.279849489749	0.272334537058	0.406049042187	0.459027250977	0.453664266002	0.443702795285	0.528303146028	0.459002957038	0.495114570711	0.572761160191	0.619070868498	0.590144564677	0.420685509048	0.428001628274	0.389732765259	0.391700014554	0.319412639824	0.314993760001	0.294673565816	0.303076015636	0.52443318446	0.55851111025	0.380204846548	0.522384326793	0.603801856069	0.636114913337	0.434179383324	0.437893175172	0.696408600479	0.678304776667
D8m6634	0.308674887177	0.370535403657	0.356256512111	0.478930150637	0.463614514711	0.529463828557	0.494504958994	0.517300593738	0.516187194801	0.529495061262	0.553373686809	0.572524734551	0.547987191328	0.497204436192	0.5308148034	0.509789307718	0.470302482508	0.513657394172	0.516456405964	0.517795220925	0.535514700255	0.542242005773	0.521501646088	0.502537743457	0.501169557751	0.568780202694	0.614190550511	0.543173793959	0.572373635349	0.513231765257	0.550805687995	0.538520632696	0.482159391495	0.512402923678	0.491798031401	0.470540705996	0.516435860242	0.52195709336	0.431450127666	0.463470138034	0.457275536	0.490673006695	0.541232031797	0.526921099156	0.530185959419	0.539448518063	0.537635736046	0.453389914966	0.496194668261	0.478655377554	0.47066487379	0.470115990419	0.474121966665	0.457713378752	0.0	0.352229771288	0.499864832186	0.491296144007	0.473432802918	0.489623198731	0.505454446441	0.496280478623	0.569363047103	0.554967896019	0.489267166013	0.473738997213	0.49074365763	0.461009623584	0.437574798037	0.499232797842	0.49689727193	0.497755057001	0.486062516329	0.49100505087	0.486928037949	0.481487698989	0.433898230036	0.506965277436	0.509029533541	0.387149784333	0.416016700687	0.52493612584	0.528374757817	0.52587444428	0.51945555905	0.514567280484	0.494823139877	0.523135678984	0.524885521337	0.493034383687	0.494075741857	0.513547018998	0.54988703342	0.465117228076	0.464413947469	0.519012040845	0.535252045267	0.468167217801	0.463500725709
D8m6635	0.26899866839	0.368207781754	0.344776710327	0.463009473002	0.445756084018	0.523044068786	0.478300608003	0.554106437985	0.557082257098	0.64564348631	0.629989100987	0.581425558127	0.548703812904	0.502289925017	0.528263195786	0.514489078383	0.479451119947	0.582082477867	0.588898900304	0.573811932494	0.634817220657	0.546252949691	0.507854878948	0.480477017594	0.480038215498	0.553867702703	0.598777807834	0.538044446871	0.549771232974	0.493009048486	0.586553766139	0.534760606638	0.461518348064	0.510544029868	0.488492930439	0.473300491245	0.549500304596	0.570336559119	0.398624483143	0.42971766016	0.445594720992	0.495293820823	0.614956452073	0.501388386319	0.575955016576	0.502850976967	0.571768159543	0.458482579033	0.477961871885	0.536949758579	0.439499518715	0.447624599666	0.572071649381	0.58669233885	0.352229771288	0.0	0.488574656471	0.468084955632	0.500105218527	0.513448471479	0.61131278268	0.589437693211	0.542530102245	0.528227778692	0.497622442423	0.603254287169	0.585677114252	0.426422070166	0.393900779689	0.597132457276	0.598188378588	0.494588830408	0.455723862692	0.482377862675	0.47368067193	0.453793482688	0.441165309917	0.485860553443	0.457252463042	0.368809867421	0.366124923298	0.550994269668	0.544118509445	0.540966648049	0.523113711013	0.568709799701	0.551839654742	0.591616564345	0.583643589878	0.444484323957	0.499347096084	0.543855358645	0.50843038069	0.431168446051	0.405818794036	0.537258122163	0.531956197629	0.471372024539	0.445295799113
D8m6636	0.457471303511	0.495689672469	0.491254680894	0.56077268722	0.549717828379	0.347612026297	0.217531397701	0.474739492553	0.47982681637	0.710252934073	0.677227287544	0.618253116504	0.617844001548	0.444807414993	0.425439367855	0.367028780269	0.333274096728	0.68295093096	0.681180901302	0.667402915957	0.700015754463	0.450807539794	0.39548968694	0.583362962041	0.587859038512	0.594613642587	0.612696421018	0.529629361124	0.574276483206	0.518653243943	0.643691428817	0.571357321494	0.527008025561	0.577906983492	0.489454028549	0.504314092091	0.634227294864	0.639650203734	0.47916289318	0.512822810979	0.46971479656	0.484609288361	0.665878617967	0.590359872419	0.671684270708	0.455209230513	0.623518195581	0.39405552423	0.422955424537	0.622458527922	0.488603731813	0.511145638603	0.682060218457	0.691721024377	0.499864832186	0.488574656471	0.0	0.224122862663	0.42953988264	0.441750936944	0.706283219498	0.702512298355	0.595692007677	0.618672412282	0.419033482217	0.680724916395	0.683317277205	0.475163359136	0.430959835831	0.688425765683	0.692576581219	0.576565633059	0.527901521898	0.587421508294	0.582480617555	0.516139333367	0.498592101001	0.552781802611	0.510214013658	0.415841148313	0.413840881743	0.616196709703	0.612245509479	0.627937935532	0.611354100945	0.661817392404	0.649679654922	0.694721960133	0.698618926377	0.526022343664	0.501587317343	0.630346687399	0.5841684291	0.453345225298	0.453441679517	0.600192131319	0.616609308555	0.317357652589	0.32212416439
D8m6637	0.44625846013	0.465972490569	0.516655875465	0.530936852679	0.530494018396	0.312460609343	0.234494674359	0.436282475289	0.451613807445	0.668579924763	0.625247495223	0.543183945121	0.537231192707	0.408446354925	0.40222004638	0.381149069194	0.347173045812	0.618948736235	0.620670584023	0.607573466483	0.655477443286	0.407104916332	0.360822233462	0.508053153313	0.51115662147	0.529641015118	0.567825910046	0.484721479299	0.525712084594	0.476432452978	0.564743713369	0.514420614468	0.473509784888	0.509737190566	0.432979269059	0.441808182892	0.578367899058	0.587363869026	0.477145283838	0.519245846008	0.45499920966	0.46277925275	0.622222360342	0.530239934097	0.618031813704	0.425816115774	0.559826162156	0.386339366946	0.410777554464	0.55904145566	0.459901320306	0.473645527466	0.623900663087	0.633231774854	0.491296144007	0.468084955632	0.224122862663	0.0	0.391534271486	0.40992100316	0.647916261018	0.651762508467	0.523995076514	0.536936468546	0.391204140813	0.619442601942	0.622034638437	0.419522492388	0.385635498191	0.639878903153	0.636895344728	0.499125003791	0.448694321609	0.515837038168	0.505535289005	0.456789885296	0.446638681998	0.493227993692	0.45191054965	0.396673807878	0.376384838662	0.543893730268	0.541684207713	0.555840601051	0.540486901897	0.593751722852	0.581663349996	0.637094321143	0.641805173114	0.470433065458	0.461573977227	0.568906346622	0.524341695553	0.42737135881	0.443819359808	0.534419507719	0.555404696742	0.331075037196	0.329878795605
D8m6638	0.478605542327	0.433831833451	0.554022549385	0.553877878008	0.547680695111	0.360167300537	0.397105429436	0.237379121844	0.231821346681	0.636662243735	0.592453680241	0.542105822771	0.53027662891	0.382886116895	0.398708156478	0.390759586209	0.370767867781	0.604720270616	0.605641784564	0.557475241297	0.624586151478	0.415408083202	0.43736716012	0.509098194291	0.521255903515	0.530118602624	0.580696230328	0.518804566629	0.5433036883	0.515808321971	0.61548408452	0.601394405148	0.525603546903	0.543540227871	0.433134484042	0.452582441942	0.516805038139	0.512300684265	0.501511179777	0.546384227343	0.445224856749	0.41288904946	0.570591263902	0.53872419458	0.589626734181	0.428564463993	0.505359680193	0.372519537528	0.372538790787	0.508936533799	0.49666994616	0.499538771	0.591246859006	0.591802289523	0.473432802918	0.500105218527	0.42953988264	0.391534271486	0.0	0.16140022623	0.624260503729	0.610819297727	0.501048383472	0.502315233105	0.333868512133	0.58729762186	0.581988113343	0.409314485944	0.396693481896	0.586830500509	0.594052422696	0.503802509361	0.50961447333	0.503132016467	0.507189863434	0.463184897467	0.4002806066	0.489780361014	0.490911856168	0.457936863709	0.434854690625	0.524544606493	0.514661976301	0.566455366531	0.560915576673	0.58531970918	0.571811725239	0.608946704454	0.614022808368	0.440127840891	0.36772939346	0.510836518055	0.526436387213	0.499922327032	0.543113206706	0.54398780011	0.560024517227	0.362153551318	0.363984114272
D8m6639	0.488004131588	0.448149732435	0.557618891148	0.553873265064	0.544965930786	0.375792203944	0.413425970789	0.231503365469	0.240919030016	0.636276977234	0.590165442414	0.548970769646	0.527297838721	0.375920450201	0.401915781214	0.39930972625	0.384400315678	0.603616340895	0.607996901607	0.564042319852	0.629307865469	0.422043005973	0.439452555586	0.512301828687	0.523101350504	0.530680425081	0.577276606115	0.516872237577	0.54440328507	0.514308178796	0.618658847607	0.604778421037	0.537275530494	0.555293594171	0.432451383094	0.46031553835	0.513968472628	0.513506032349	0.508875731211	0.548378050453	0.450933181311	0.423100266967	0.570452834289	0.540557887808	0.583207133628	0.435838310389	0.509857905476	0.3842522211	0.383313845756	0.515500137996	0.49996039583	0.505286548724	0.591183749446	0.594934995837	0.489623198731	0.513448471479	0.441750936944	0.40992100316	0.16140022623	0.0	0.621454439381	0.61067954469	0.498329917796	0.505243739296	0.34468495476	0.587985739978	0.587878784736	0.410258803091	0.403462458309	0.587791319617	0.598276648443	0.509230826308	0.515677399981	0.507159889005	0.508548764404	0.466236206341	0.404514289801	0.484775932191	0.490793519436	0.469314256183	0.4538219322	0.536698007788	0.525799704174	0.570500331636	0.561305402059	0.584729270803	0.57054574296	0.615187326224	0.614250074825	0.449521025634	0.373535079095	0.511373335878	0.527220217413	0.497290789241	0.545456343859	0.553237852227	0.569253975893	0.378170196245	0.37914156315
D8m6640	0.613310643262	0.551275599679	0.76488913348	0.663973679694	0.693209784216	0.658528006977	0.694389904688	0.588181433851	0.594296699965	0.259589338485	0.375261595655	0.459310280397	0.449076839192	0.597180903969	0.649984218463	0.727963717904	0.718278822423	0.329763070044	0.339123746413	0.343186205632	0.265906511193	0.572279653664	0.602993287994	0.494871142699	0.506221630733	0.610161668902	0.639720800439	0.654876039216	0.625372529049	0.609651298175	0.391441876082	0.51043035416	0.484322464684	0.453856976945	0.526339298825	0.49597765321	0.419051858214	0.405183059739	0.692639446857	0.725826094437	0.612488655608	0.58318852088	0.362537867268	0.48838759164	0.348104568936	0.642507689171	0.39538681576	0.613305045981	0.671219995302	0.360184283175	0.593500839099	0.565858550657	0.262807014553	0.266693522302	0.505454446441	0.61131278268	0.706283219498	0.647916261018	0.624260503729	0.621454439381	0.0	0.196978325776	0.483292593902	0.459020149181	0.625751067067	0.295678589142	0.293650070157	0.55801930278	0.593460250303	0.272867701957	0.256433264984	0.419286656496	0.480519921065	0.49426902674	0.478893108477	0.564218720456	0.49754454956	0.537346536136	0.598244867044	0.634318879396	0.603431571843	0.418776201849	0.43128334201	0.407474614982	0.417816873673	0.309113509512	0.307412289905	0.26869497498	0.290103467555	0.542827856617	0.578432865184	0.403312427017	0.549594404872	0.629448623689	0.659456498173	0.417223619119	0.433760347718	0.710024149295	0.696266718986
D8m6641	0.603441803377	0.557450672703	0.761042479059	0.648125614194	0.681435707631	0.658918248365	0.690459888013	0.576443726284	0.582687638152	0.287806076821	0.38210153159	0.455625536627	0.439563195531	0.595075716981	0.643679729638	0.72614751462	0.712993750763	0.308218056939	0.321801259154	0.325035875558	0.284250610787	0.567641571751	0.596470825402	0.472990639613	0.485985133463	0.590302545686	0.62137282577	0.634551040248	0.605129228222	0.60007003159	0.398415733273	0.513445129761	0.488443749466	0.449154316923	0.525890216929	0.48539641749	0.409294928153	0.403672623547	0.679330419033	0.718759666425	0.61139260034	0.576415731571	0.369858751807	0.4773302195	0.33281981137	0.632979512623	0.394345210682	0.615792650967	0.663643771765	0.345788134095	0.577407632292	0.551583928881	0.240538054044	0.250466437215	0.496280478623	0.589437693211	0.702512298355	0.651762508467	0.610819297727	0.61067954469	0.196978325776	0.0	0.486016250823	0.441796069784	0.625999003701	0.279197866452	0.278208473965	0.536640407994	0.570527845612	0.260711052966	0.260201046562	0.408067165575	0.465357961212	0.45919820775	0.446891774165	0.53795141346	0.475470294703	0.503871154781	0.577218209056	0.630107752542	0.595288691543	0.410287165448	0.42064214528	0.381525281189	0.389146723234	0.306873535138	0.302850601246	0.255174855879	0.271051257635	0.532948750749	0.573065993621	0.386428598711	0.528040280891	0.615063061719	0.647941286979	0.402323850156	0.419552865216	0.702517338616	0.689809449852
D8m6642	0.570851672178	0.502560349189	0.71544990858	0.625198646966	0.639399408696	0.51117020534	0.56999570709	0.477393768287	0.490603487497	0.535627702709	0.489613266485	0.35447597103	0.306127111486	0.45467940935	0.502426228411	0.604837555186	0.594385587916	0.44261969359	0.456234184835	0.45854844131	0.529022659175	0.453643365434	0.489799912811	0.43282193401	0.451161121893	0.495517680067	0.52959127061	0.561157818138	0.528025298098	0.527027186845	0.507026874701	0.538783105423	0.495511045678	0.479745309063	0.433502682288	0.430106064035	0.460601735421	0.46628223246	0.623155994227	0.686412936225	0.55955410514	0.520102589486	0.479847069296	0.433215218848	0.440263759464	0.512643623765	0.382562320637	0.527618264512	0.552495024053	0.436263955308	0.545917374327	0.538563127458	0.47072647415	0.480937223499	0.569363047103	0.542530102245	0.595692007677	0.523995076514	0.501048383472	0.498329917796	0.483292593902	0.486016250823	0.0	0.290177209662	0.484710085296	0.471338620352	0.447834223691	0.49636296882	0.519260587046	0.48892941553	0.473588842354	0.402696227604	0.433070833604	0.453411105366	0.441257847142	0.469709290289	0.433360653377	0.446282180695	0.478000815884	0.572403326576	0.521415120076	0.465926905662	0.459048175108	0.440433464345	0.441028276616	0.466910743291	0.445844158943	0.483907218938	0.463688343202	0.435699574085	0.461777357237	0.406476026999	0.461196898729	0.579546275533	0.622534258943	0.461563222678	0.467919844667	0.588126039838	0.564875503563
D8m6643	0.553174315012	0.473665922617	0.710917018163	0.612023623197	0.634376614106	0.511340870594	0.583260158755	0.460383732404	0.48255246242	0.510994825827	0.418914377933	0.296342820079	0.249581137797	0.456851581974	0.514895562213	0.614160664573	0.617834432979	0.391972141637	0.398002531226	0.397730038507	0.497328846565	0.468063375919	0.498214911376	0.39531766731	0.410255540559	0.467843796592	0.522226687634	0.538061787974	0.505033528208	0.498406156139	0.488725052647	0.548121574363	0.466847881055	0.444708276026	0.404150077051	0.395999819091	0.404058497619	0.40700229509	0.618510344434	0.672816803465	0.52981106279	0.479187296703	0.418826117977	0.379685764269	0.37733695252	0.491627713846	0.306420269239	0.510493395877	0.544364534858	0.369807590185	0.514701263464	0.52370964692	0.436422317192	0.445011095804	0.554967896019	0.528227778692	0.618672412282	0.536936468546	0.502315233105	0.505243739296	0.459020149181	0.441796069784	0.290177209662	0.0	0.496081620464	0.432501892239	0.39276056433	0.452142352582	0.481681841498	0.447027664249	0.442143985894	0.359718726751	0.389076307253	0.421407383632	0.399199680239	0.443786810315	0.40203119995	0.412839393138	0.451284609641	0.573752618747	0.498842204096	0.41659699041	0.417034497471	0.377837608259	0.385629486578	0.432436680712	0.407199244409	0.448843868135	0.419323583376	0.380022612866	0.427853410098	0.349729408652	0.45757303713	0.560986973741	0.601459397618	0.40021526265	0.403848473099	0.606338230771	0.582985017654
D8m6644	0.463464077624	0.451321899895	0.535616612407	0.501262450177	0.509601854585	0.363689459535	0.367882047312	0.35988678955	0.373633453156	0.658699906657	0.600787948661	0.496811705733	0.484880440717	0.246409541977	0.222945840174	0.357331686054	0.331846740773	0.604023599717	0.603785880296	0.575435835065	0.639101395493	0.348478816854	0.374102148395	0.473133157032	0.478414319542	0.480236570118	0.510948637536	0.470036030702	0.459494717558	0.436896636906	0.616769422369	0.575348466017	0.531340541999	0.556833142173	0.37775207087	0.391639391216	0.506733310042	0.515562845778	0.485575254549	0.531725338064	0.42828666507	0.402787563252	0.564308210067	0.495739696879	0.573128740616	0.382194799862	0.498342827933	0.38126064454	0.409174873055	0.513923067469	0.445472423426	0.470390155833	0.602929965267	0.613263873612	0.489267166013	0.497622442423	0.419033482217	0.391204140813	0.333868512133	0.34468495476	0.625751067067	0.625999003701	0.484710085296	0.496081620464	0.0	0.595837127555	0.600646085925	0.386317831616	0.392267551568	0.589071849274	0.597719050008	0.493044245305	0.482959996857	0.476778904247	0.477578271757	0.421441167235	0.389894240741	0.437907897988	0.434161401246	0.429212405533	0.409001242922	0.551238516908	0.547173052652	0.556861849591	0.542980178257	0.600511553216	0.584266376029	0.628393860681	0.625238056699	0.400290025603	0.351646402129	0.514868793972	0.505317203226	0.486642691556	0.53258821367	0.563233215845	0.579468948863	0.324517250247	0.327199673893
D8m6645	0.605780557459	0.559985725017	0.752549668817	0.643357323792	0.669734750747	0.627785779872	0.665952717235	0.552965709488	0.554707490999	0.332905138353	0.384513524021	0.439995047075	0.412498255859	0.563807951322	0.606571689223	0.700717718321	0.693236714999	0.266106052662	0.278480876434	0.34159777352	0.339611086736	0.552592146501	0.569423802423	0.456535086297	0.461825072443	0.567104331571	0.595623998715	0.60686307555	0.58291423114	0.571999472312	0.436907949013	0.502532943868	0.507394676761	0.465796064847	0.488757763704	0.468914983753	0.410255200815	0.401905818938	0.669157917141	0.709535614223	0.590050219667	0.56041671568	0.358771156006	0.457263217543	0.343621279586	0.613683869636	0.386656919404	0.581269581468	0.637898315951	0.328296938602	0.556901845684	0.52459849244	0.294251932124	0.248361323958	0.473738997213	0.603254287169	0.680724916395	0.619442601942	0.58729762186	0.587985739978	0.295678589142	0.279197866452	0.471338620352	0.432501892239	0.595837127555	0.0	0.213423547642	0.522023773298	0.558776058043	0.273610711091	0.267729329505	0.416241328114	0.463220728197	0.452523202134	0.442851884979	0.528826686185	0.464175891113	0.496877529819	0.566280316343	0.616726724178	0.582225745443	0.444488576969	0.452631541693	0.379949186818	0.400608685538	0.353882303169	0.337820609747	0.314103590567	0.323091975287	0.525592833495	0.540635583958	0.357808570339	0.53242734906	0.596882523037	0.635130316516	0.438074374572	0.460096665647	0.689678361238	0.673867318996
D8m6646	0.597530606069	0.53684119345	0.754363663402	0.64136777796	0.673225994848	0.620892985923	0.664831795819	0.543758996709	0.549380594623	0.34825467041	0.352173990199	0.414909561029	0.388915410916	0.569314040312	0.610716384439	0.703076403652	0.695801270958	0.240974951473	0.233259743103	0.318583750569	0.35212173291	0.540304678202	0.565396328811	0.452480740204	0.467586402298	0.568981780945	0.593889931506	0.614138918799	0.587884807784	0.5681661999	0.43142720018	0.517052805169	0.490312245111	0.453568060574	0.492386483497	0.465625789201	0.396550259984	0.393581638694	0.675249051488	0.714165575717	0.589066992254	0.547904889401	0.332231243181	0.433786342465	0.309110128865	0.599168629505	0.342451929561	0.583882903896	0.63333848039	0.317054118914	0.562682445485	0.541912495728	0.278915677738	0.253732858	0.49074365763	0.585677114252	0.683317277205	0.622034638437	0.581988113343	0.587878784736	0.293650070157	0.278208473965	0.447834223691	0.39276056433	0.600646085925	0.213423547642	0.0	0.512650614545	0.550190791929	0.274621695326	0.27897730418	0.396221238662	0.441388503795	0.453924674328	0.445047552641	0.532247093781	0.462190019778	0.491035320765	0.558804084913	0.620576732084	0.570468362573	0.421816627244	0.433888056285	0.350574521052	0.372943356083	0.331888935643	0.315699143219	0.298612877331	0.303501416721	0.498942035993	0.528058244277	0.331304822537	0.519352187417	0.600382285643	0.635071163496	0.405151735099	0.427163591585	0.691636017284	0.674426121486
